-4.932075471698102453e-01,7.233962264150933796e-01
-3.250257819956416494e+00,5.135556051421224844e+00,2.282534857944564344e+00,-5.674197357514508155e+00,2.642660478034302152e+00
-2.792232769156645644e-01,9.384637540992517568e-01,4.956696428226384787e-01,-5.707933238051096092e-01
4.470670391061438487e+00,-4.817970204841698134e+00
5.608212779169676754e-01,-2.674181125877004850e-01,2.022281240961106286e-01,-1.093582450502490033e+00,8.131107742976853014e-01
